01/08/2020,25,25,1,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
02/08/2020,25,25,1,25,1,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
03/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
04/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
05/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
06/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
07/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
08/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
09/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
10/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
11/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
12/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
13/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
14/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
15/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
16/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
17/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
18/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
19/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
20/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
21/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
22/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
23/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
27/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
28/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
29/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
31/08/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
01/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
02/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
04/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
05/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
06/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
07/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
08/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
09/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
10/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
11/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
12/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
13/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1
14/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
15/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
16/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
17/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
18/09/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
19/09/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
20/09/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
21/09/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
22/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,1,1
23/09/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
24/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
25/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
26/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
27/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
28/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
29/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
30/09/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
01/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
02/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
03/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
04/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
05/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
06/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
07/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
08/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
09/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
10/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,1,25,25,25,25,25,1,25,25,1,1
11/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
12/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
13/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
14/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
15/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
16/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
17/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
18/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
19/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
20/10/2020,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,1
21/10/2020,25,1,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,25
22/10/2020,25,1,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,25
23/10/2020,25,1,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,25
24/10/2020,25,1,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,25
25/10/2020,25,1,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,1,25
26/10/2020,25,1,25,25,1,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25
27/10/2020,25,1,25,25,1,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25
28/10/2020,25,1,25,25,1,25,25,25,25,1,25,25,25,1,25,25,25,25,25,25,25,25,25,25,1
29/10/2020,25,25,25,25,1,25,25,25,1,1,25,25,25,1,25,25,25,25,25,25,25,25,25,25,1
30/10/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,1
31/10/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,1
01/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,1
02/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
03/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
04/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
05/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
06/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
07/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
08/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
09/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
10/11/2020,25,25,25,25,1,25,25,25,1,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
11/11/2020,25,25,25,25,1,25,25,25,25,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
12/11/2020,25,25,1,25,1,25,25,25,25,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
13/11/2020,25,25,1,25,1,25,25,25,25,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
14/11/2020,25,25,1,25,1,25,25,25,25,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
15/11/2020,25,25,1,25,1,25,25,25,25,1,25,25,1,25,25,25,25,25,25,25,25,25,25,25,1
16/11/2020,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1
17/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
18/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
19/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
20/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
21/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
22/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
23/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
27/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
28/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
29/11/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30/11/2020,10,25,25,25,25,25,25,25,10,10,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
01/12/2020,10,25,25,25,25,25,25,25,10,10,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
02/12/2020,10,25,25,25,25,25,25,25,10,10,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03/12/2020,10,25,25,25,25,25,25,25,10,10,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
04/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
05/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
06/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
07/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
08/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
09/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
10/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
11/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
12/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
13/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
14/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
15/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
16/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
17/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
18/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
19/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
20/12/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
21/12/2020,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
22/12/2020,25,25,1,1,25,25,1,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
23/12/2020,25,25,1,1,25,25,1,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24/12/2020,25,25,1,1,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25/12/2020,25,25,1,1,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26/12/2020,25,25,1,1,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
27/12/2020,25,1,1,1,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
28/12/2020,25,1,1,25,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
29/12/2020,25,1,1,25,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30/12/2020,25,1,1,25,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
31/12/2020,25,25,1,25,25,25,1,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25
