Tail Number,System,Sub-System,Registration Time,Closing Time,Validated?,Register Profession,Closer Profession
804,74,E,12/12/2019 21:16,13/12/2019 14:56,FALSE,Pilot,Class B Avionics Tech
840,63,A,15/12/2019 9:46,15/12/2019 23:12,TRUE,Pilot,Class B Avionics Tech
840,75,B,15/12/2019 9:46,16/12/2019 15:52,TRUE,Pilot,Class A Tech
921,11,G,15/12/2019 10:17,18/12/2019 11:24,TRUE,Class A Tech,Class A Tech
935,14,H,15/12/2019 10:26,16/12/2019 10:14,TRUE,Pilot,Class B Flight Control Tech
935,62,F,15/12/2019 10:26,15/12/2019 21:16,FALSE,Pilot,Class B Avionics Tech
966,47,F,15/12/2019 11:04,15/12/2019 14:35,TRUE,Pilot,Class A Heli Struct Sys Tech
961,90,A,15/12/2019 11:12,15/12/2019 11:13,FALSE,Class B Flight Control Tech,Class B Flight Control Tech
961,47,F,15/12/2019 14:06,15/12/2019 20:56,TRUE,Pilot,Class A Tech
910,26,A,15/12/2019 14:56,14/01/2020 15:37,TRUE,Class A Heli Struct Sys Tech,Class A Tech
921,26,C,15/12/2019 15:28,16/12/2019 16:31,TRUE,Class A Tech,Class A Heli Struct Sys Tech
961,48,B,15/12/2019 15:47,15/12/2019 15:48,TRUE,Class A Officer,Class A Officer
935,16,A,15/12/2019 15:53,16/12/2019 12:06,TRUE,Class A Heli Struct Sys Tech,Class A Officer
804,74,3,15/12/2019 17:01,16/12/2019 11:11,TRUE,Pilot,Class B Avionics Tech
845,46,D,15/12/2019 18:09,17/12/2019 16:14,TRUE,Pilot,Class A Heli Struct Sys Tech
941,11,W,15/12/2019 19:39,16/12/2019 18:02,FALSE,Pilot,Class A Class A Electricity Tech
967,75,A,15/12/2019 20:21,15/12/2019 21:41,TRUE,Pilot,Class A Tech
845,62,E,15/12/2019 21:09,15/12/2019 21:37,TRUE,Class B Avionics Tech,Class B Avionics Tech
845,47,F,16/12/2019 9:28,17/12/2019 16:23,TRUE,Class A Tech,Class A Heli Struct Sys Tech
961,90,A,16/12/2019 11:36,16/12/2019 11:54,FALSE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
801,76,T,16/12/2019 14:28,16/12/2019 19:39,TRUE,Class A Electricity Tech,Class A Officer
935,74,5,16/12/2019 14:31,16/12/2019 18:09,TRUE,Pilot,Class B Avionics Tech
935,12,N,16/12/2019 14:31,16/12/2019 19:01,TRUE,Pilot,Class A Heli Struct Sys Tech
905,76,F,16/12/2019 14:46,16/12/2019 21:08,TRUE,Pilot,Class B Avionics Tech
905,90,A,16/12/2019 14:46,16/12/2019 16:04,TRUE,Pilot,Class B Flight Control Tech
935,22,I,16/12/2019 15:35,16/12/2019 18:57,TRUE,Class A Tech,Class A Heli Struct Sys Tech
801,44,A,16/12/2019 15:40,16/12/2019 15:41,TRUE,Class A Electricity Tech,Class A Electricity Tech
832,26,F,16/12/2019 15:44,16/12/2019 19:44,TRUE,Pilot,Class A Class A Electricity Tech
804,44,A,16/12/2019 15:46,16/12/2019 15:59,TRUE,Class A Electricity Tech,Class A Electricity Tech
966,90,A,16/12/2019 16:01,17/12/2019 10:13,FALSE,Pilot,Class A Class A Electricity Tech
966,49,0,16/12/2019 16:01,16/12/2019 23:16,TRUE,Pilot,Class A Class A Electricity Tech
804,44,C,16/12/2019 16:12,16/12/2019 18:59,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,11,J,16/12/2019 17:39,17/12/2019 18:11,TRUE,Class A Tech,Class A Tech
828,11,J,16/12/2019 17:42,23/01/2020 10:32,TRUE,Class A Tech,Class A Tech
828,11,N,16/12/2019 17:43,26/12/2019 14:46,TRUE,Class A Tech,Class A Armament Tech
830,62,E,16/12/2019 23:08,16/12/2019 23:10,TRUE,Class B Avionics Tech,Class B Avionics Tech
840,26,G,17/12/2019 12:46,17/12/2019 12:47,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,11,W,17/12/2019 13:56,17/12/2019 14:45,TRUE,Class A Electricity Tech,Class A Electricity Tech
961,48,B,17/12/2019 14:15,17/12/2019 14:40,TRUE,Class B Flight Control Tech,Class A Class A Electricity Tech
815,11,W,17/12/2019 14:46,17/12/2019 16:59,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
801,90,A,17/12/2019 15:36,17/12/2019 16:23,TRUE,Pilot,Class A Officer
910,14,M,17/12/2019 15:53,13/01/2020 16:03,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
956,74,1,17/12/2019 16:16,17/12/2019 17:07,TRUE,Pilot,Class A Officer
910,90,W,17/12/2019 17:07,17/12/2019 17:08,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
840,12,E,17/12/2019 17:46,17/12/2019 21:25,TRUE,Pilot,Class A Officer
840,44,C,17/12/2019 17:46,17/12/2019 19:10,TRUE,Pilot,Class A Class A Electricity Tech
840,74,I,17/12/2019 17:46,17/12/2019 19:03,TRUE,Pilot,Class A Officer
832,62,E,17/12/2019 17:59,17/12/2019 18:00,TRUE,Class B Avionics Tech,Class B Avionics Tech
941,74,3,17/12/2019 20:31,18/12/2019 17:09,FALSE,Pilot,Class B Avionics Tech
,74,3,17/12/2019 20:31,18/12/2019 17:09,FALSE,Pilot,Class B Avionics Tech
941,75,A,17/12/2019 20:31,18/12/2019 11:06,FALSE,Pilot,Class A Armament Tech
941,74,4,17/12/2019 20:31,18/12/2019 17:13,TRUE,Pilot,Class B Avionics Tech
840,90,A,17/12/2019 20:40,17/12/2019 20:43,TRUE,Class A Electricity Tech,Class A Electricity Tech
935,74,N,17/12/2019 21:09,18/12/2019 22:13,FALSE,Pilot,Class B Avionics Tech
935,13,B,17/12/2019 21:09,18/12/2019 13:35,TRUE,Pilot,Class A Airborne Mechanic
935,62,E,17/12/2019 21:09,18/12/2019 21:55,TRUE,Pilot,Class B Avionics Tech
,62,E,17/12/2019 21:09,18/12/2019 21:55,TRUE,Pilot,Class B Avionics Tech
,62,E,17/12/2019 21:09,18/12/2019 21:55,TRUE,Pilot,Class B Avionics Tech
837,49,W,17/12/2019 21:20,17/12/2019 21:23,TRUE,Class A Armament Tech,Class A Armament Tech
924,11,E,17/12/2019 21:26,17/12/2019 21:27,TRUE,Class B Structurer Tech,Class B Structurer Tech
905,75,J,18/12/2019 9:59,18/12/2019 10:07,TRUE,Class A Armament Tech,Class A Armament Tech
837,49,W,18/12/2019 11:37,18/12/2019 11:38,TRUE,Class A Electricity Tech,Class A Electricity Tech
941,11,E,18/12/2019 12:17,19/12/2019 17:22,TRUE,Class A Tech,Class A Tech
941,11,E,18/12/2019 12:17,19/12/2019 17:21,TRUE,Class A Tech,Class A Tech
830,13,W,18/12/2019 13:06,18/12/2019 15:28,TRUE,Pilot,Class A Heli Struct Sys Tech
830,44,C,18/12/2019 13:06,18/12/2019 14:07,TRUE,Pilot,Class A Class A Electricity Tech
956,74,5,18/12/2019 14:56,19/12/2019 10:18,FALSE,Pilot,Class B Avionics Tech
801,75,H,18/12/2019 14:56,20/12/2019 13:35,TRUE,Class A Tech,Class B Structurer Tech
910,75,D,18/12/2019 15:13,22/12/2019 13:22,TRUE,Class A Armament Tech,Class A Armament Tech
941,44,B,18/12/2019 15:19,18/12/2019 15:20,TRUE,Class A Electricity Tech,Class A Electricity Tech
804,74,5,18/12/2019 15:21,19/12/2019 15:24,FALSE,Pilot,Class B Avionics Tech
804,75,A,18/12/2019 15:21,19/12/2019 11:01,FALSE,Pilot,Class A Tech
845,75,A,18/12/2019 15:56,18/12/2019 16:50,TRUE,Pilot,Class A Armament Tech
801,90,A,18/12/2019 16:01,18/12/2019 16:33,TRUE,Class A Electricity Tech,Class B Flight Control Tech
905,62,E,18/12/2019 16:21,18/12/2019 20:11,TRUE,Pilot,Class B Avionics Tech
905,75,A,18/12/2019 16:21,18/12/2019 17:00,TRUE,Pilot,Class A Tech
905,75,A,18/12/2019 16:21,18/12/2019 20:29,FALSE,Pilot,Class A Armament Tech
905,75,B,18/12/2019 16:21,19/12/2019 9:43,TRUE,Pilot,Class A Tech
828,14,M,18/12/2019 17:05,18/12/2019 17:14,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
966,26,G,18/12/2019 17:31,18/12/2019 22:04,TRUE,Pilot,Class A Class A Electricity Tech
828,26,C,18/12/2019 19:31,26/12/2019 13:07,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
967,74,N,18/12/2019 22:16,18/12/2019 22:17,TRUE,Class B Avionics Tech,Class B Avionics Tech
941,69,1,19/12/2019 9:13,19/12/2019 9:38,TRUE,Class A Tech,Class A Armament Tech
828,12,A,19/12/2019 10:21,25/12/2019 12:20,TRUE,Class A Heli Struct Sys Tech,Class A Tech
910,11,C,19/12/2019 11:49,13/01/2020 17:03,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
910,12,A,19/12/2019 11:50,15/01/2020 8:53,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
938,11,W,19/12/2019 12:38,24/12/2019 11:16,TRUE,Class A Electricity Tech,Class A Electricity Tech
938,26,I,19/12/2019 12:53,19/12/2019 15:34,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,75,F,19/12/2019 14:44,19/12/2019 15:00,TRUE,Class A Armament Tech,Class A Armament Tech
938,41,W,19/12/2019 14:48,30/12/2019 7:55,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,75,F,19/12/2019 15:18,23/12/2019 11:17,TRUE,Class A Armament Tech,Class A Fire Sys Tech
938,41,V,19/12/2019 15:40,22/12/2019 10:15,TRUE,Class A Electricity Tech,Class A Electricity Tech
966,62,E,19/12/2019 18:51,19/12/2019 20:35,TRUE,Pilot,Class A Officer
966,76,D,20/12/2019 9:59,20/12/2019 10:00,TRUE,Class B Avionics Tech,Class B Avionics Tech
804,74,5,22/12/2019 15:31,23/12/2019 10:52,FALSE,Pilot,Class B Avionics Tech
804,44,B,22/12/2019 15:31,23/12/2019 10:16,TRUE,Pilot,Class A Class A Electricity Tech
845,12,B,22/12/2019 15:34,22/12/2019 15:47,TRUE,Class A Electricity Tech,Class B Avionics Tech
845,44,B,22/12/2019 15:36,22/12/2019 16:04,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,75,A,22/12/2019 16:10,23/12/2019 12:00,TRUE,Class A Armament Tech,Class A Fire Sys Tech
845,11,E,22/12/2019 16:17,22/12/2019 16:18,TRUE,Class B Structurer Tech,Class B Structurer Tech
845,11,J,22/12/2019 16:26,23/12/2019 12:10,TRUE,Class A Heli Struct Sys Tech,Class A Tech
921,26,C,22/12/2019 17:31,24/12/2019 12:06,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
840,11,J,23/12/2019 8:46,25/12/2019 10:29,TRUE,Class A Tech,Class A Tech
840,11,E,23/12/2019 8:49,24/12/2019 16:00,TRUE,Class A Tech,Class A Tech
834,11,E,23/12/2019 10:45,24/12/2019 10:59,TRUE,Class A Heli Struct Sys Tech,Class A Tech
837,44,A,23/12/2019 13:37,23/12/2019 14:51,TRUE,Class A Electricity Tech,Class A Electricity Tech
941,74,1,23/12/2019 13:41,23/12/2019 21:14,FALSE,Pilot,Class B Avionics Tech
941,13,E,23/12/2019 13:41,23/12/2019 20:16,TRUE,Pilot,Class A Heli Struct Sys Tech
837,44,A,23/12/2019 14:23,23/12/2019 18:08,TRUE,Class A Electricity Tech,Class A Electricity Tech
935,51,B,23/12/2019 15:06,23/12/2019 16:27,TRUE,Pilot,Class A Officer
956,26,G,23/12/2019 16:31,23/12/2019 21:14,TRUE,Pilot,Class A Class A Electricity Tech
935,74,N,23/12/2019 18:31,24/12/2019 15:50,FALSE,Pilot,Class B Avionics Tech
935,63,A,23/12/2019 18:31,24/12/2019 11:45,TRUE,Pilot,Class B Avionics Tech
935,71,G,23/12/2019 18:31,24/12/2019 11:42,TRUE,Pilot,Class B Avionics Tech
935,14,L,23/12/2019 18:31,31/12/2019 11:47,TRUE,Pilot,Class A Heli Struct Sys Tech
804,74,5,23/12/2019 21:01,24/12/2019 15:33,FALSE,Pilot,Class B Avionics Tech
961,75,G,24/12/2019 0:31,24/12/2019 9:40,TRUE,Pilot,Class A Fire Sys Tech
961,44,A,24/12/2019 0:31,24/12/2019 14:36,TRUE,Pilot,Class A Class A Electricity Tech
941,11,C,24/12/2019 8:55,24/12/2019 15:31,TRUE,Class B Avionics Tech,Class B Structurer Tech
832,11,G,24/12/2019 9:02,31/12/2019 11:15,TRUE,Class A Tech,Class A Heli Struct Sys Tech
830,13,D,24/12/2019 10:22,24/12/2019 10:31,TRUE,Class A Tech,Class A Tech
804,11,E,24/12/2019 10:28,25/12/2019 12:17,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
832,11,E,24/12/2019 10:38,24/12/2019 20:43,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
924,45,B,24/12/2019 10:48,02/01/2020 11:58,TRUE,Class A Tech,Class A Heli Struct Sys Tech
956,51,A,24/12/2019 11:00,24/12/2019 11:01,TRUE,Class A Electricity Tech,Class A Electricity Tech
905,90,A,24/12/2019 11:01,24/12/2019 11:05,FALSE,Class B Flight Control Tech,Class B Flight Control Tech
935,11,W,24/12/2019 11:28,24/12/2019 15:44,TRUE,Class A Electricity Tech,Class B Avionics Tech
840,26,A,24/12/2019 12:33,24/12/2019 12:45,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
815,11,E,24/12/2019 12:43,24/12/2019 19:34,TRUE,Class B Structurer Tech,Class A Tech
834,11,E,24/12/2019 13:16,24/12/2019 15:18,TRUE,Class A Armament Tech,Class A Armament Tech
830,44,A,24/12/2019 14:22,24/12/2019 14:23,TRUE,Class A Electricity Tech,Class A Electricity Tech
804,74,E,24/12/2019 15:37,24/12/2019 15:38,TRUE,Class B Avionics Tech,Class B Avionics Tech
941,11,C,24/12/2019 16:20,24/12/2019 20:39,TRUE,Class B Avionics Tech,Class B Structurer Tech
830,76,F,24/12/2019 21:50,24/12/2019 21:51,TRUE,Class B Avionics Tech,Class B Avionics Tech
938,74,5,25/12/2019 9:31,29/12/2019 11:08,TRUE,Class B Avionics Tech,Class B Avionics Tech
832,26,C,25/12/2019 10:36,30/12/2019 10:34,TRUE,Class A Tech,Class A Tech
828,75,A,25/12/2019 10:47,25/12/2019 13:58,TRUE,Class A Tech,Class A Fire Sys Tech
832,13,B,25/12/2019 11:00,26/12/2019 9:48,TRUE,Class A Electricity Tech,Class A Electricity Tech
941,11,C,25/12/2019 11:11,25/12/2019 12:26,TRUE,Class B Avionics Tech,Class B Structurer Tech
905,44,B,25/12/2019 11:26,25/12/2019 11:27,TRUE,Class A Electricity Tech,Class A Electricity Tech
832,12,C,25/12/2019 11:33,26/12/2019 21:09,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
832,24,V,25/12/2019 14:21,25/12/2019 14:25,TRUE,Class A Electricity Tech,Class A Electricity Tech
905,26,D,25/12/2019 15:09,26/12/2019 12:08,TRUE,Class A Tech,Class A Tech
905,26,C,25/12/2019 15:22,26/12/2019 12:07,TRUE,Class A Tech,Class A Tech
834,69,A,26/12/2019 2:11,26/12/2019 17:42,TRUE,Pilot,Class A Armament Tech
834,69,E,26/12/2019 2:11,26/12/2019 14:58,FALSE,Pilot,Class A Armament Tech
830,11,G,26/12/2019 9:22,26/12/2019 10:50,TRUE,Class A Tech,Class A Tech
828,11,E,26/12/2019 11:21,23/01/2020 8:57,TRUE,Class A Electricity Tech,Class A Officer
815,74,1,26/12/2019 12:54,26/12/2019 14:04,FALSE,Pilot,Class B Avionics Tech
,74,1,26/12/2019 12:54,26/12/2019 14:04,FALSE,Pilot,Class B Avionics Tech
961,75,B,26/12/2019 15:03,26/12/2019 15:24,TRUE,Class A Tech,Class A Tech
905,11,E,28/12/2019 21:55,29/12/2019 8:30,TRUE,Class A Tech,Class B Structurer Tech
966,45,E,29/12/2019 10:06,29/12/2019 11:50,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
938,74,6,29/12/2019 11:09,29/12/2019 19:55,TRUE,Class B Avionics Tech,Class B Avionics Tech
840,11,G,29/12/2019 11:28,29/12/2019 19:31,TRUE,Class A Tech,Class A Tech
938,90,A,30/12/2019 7:58,30/12/2019 11:29,TRUE,Class A Heli Struct Sys Tech,Class A Class A Electricity Tech
910,16,A,30/12/2019 10:47,05/01/2020 21:28,TRUE,Class A Electricity Tech,Class A Electricity Tech
804,11,E,30/12/2019 11:29,31/12/2019 11:42,TRUE,Class A Electricity Tech,Class A Tech
840,12,A,30/12/2019 13:11,30/12/2019 17:44,TRUE,Pilot,Class A Heli Struct Sys Tech
961,14,L,30/12/2019 14:45,05/01/2020 16:00,TRUE,Pilot,Class A Heli Struct Sys Tech
801,90,W,30/12/2019 15:28,30/12/2019 16:00,TRUE,Class A Electricity Tech,Class B Flight Control Tech
828,46,A,30/12/2019 15:38,07/01/2020 19:03,TRUE,Pilot,Class A Heli Struct Sys Tech
828,41,A,30/12/2019 15:40,07/01/2020 21:06,TRUE,Pilot,Class A Heli Struct Sys Tech
801,76,D,30/12/2019 16:40,30/12/2019 16:41,TRUE,Class B Avionics Tech,Class B Avionics Tech
941,71,E,30/12/2019 17:16,30/12/2019 23:09,TRUE,Pilot,Class B Avionics Tech
830,15,B,30/12/2019 19:57,30/12/2019 20:36,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
840,15,B,30/12/2019 20:10,30/12/2019 20:32,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
828,46,A,30/12/2019 20:33,08/01/2020 19:00,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
828,26,E,30/12/2019 20:35,09/01/2020 12:48,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
956,69,K,30/12/2019 23:46,31/12/2019 12:02,TRUE,Pilot,Class A Armament Tech
956,74,1,30/12/2019 23:46,31/12/2019 18:05,TRUE,Pilot,Class B Avionics Tech
956,69,1,30/12/2019 23:46,31/12/2019 12:01,TRUE,Pilot,Class A Armament Tech
941,12,C,31/12/2019 10:34,31/12/2019 19:52,TRUE,Class A Armament Tech,Class A Heli Struct Sys Tech
806,75,B,31/12/2019 15:09,31/12/2019 15:13,TRUE,Class A Tech,Class A Tech
830,11,J,31/12/2019 16:10,31/12/2019 19:25,TRUE,Class A Heli Struct Sys Tech,Class A Tech
